"";"ano";"CNAE1";"X20";"n"
"9642";1988;"Indústrias de transformação ";"RN";26
"9643";1988;"Indústrias de transformação ";"RO";26
"9644";1988;"Indústrias de transformação ";"RR";7
"9645";1988;"Indústrias de transformação ";"RS";594
"9646";1988;"Indústrias de transformação ";"SC";371
"9647";1988;"Indústrias de transformação ";"SE";15
"9648";1988;"Indústrias de transformação ";"SP";1401
"9649";1988;"Indústrias de transformação ";"TO";12
"9650";1988;"Indústrias extrativas";"AC";2
"9651";1988;"Indústrias extrativas";"AP";1
"9652";1988;"Indústrias extrativas";"BA";9
"9653";1988;"Indústrias extrativas";"CE";1
"9654";1988;"Indústrias extrativas";"DF";2
"9655";1988;"Indústrias extrativas";"ES";7
"9656";1988;"Indústrias extrativas";"GO";6
"9657";1988;"Indústrias extrativas";"MG";37
"9658";1988;"Indústrias extrativas";"MS";1
"9659";1988;"Indústrias extrativas";"MT";6
"9660";1988;"Indústrias extrativas";"PA";3
"9661";1988;"Indústrias extrativas";"PB";2
"9662";1988;"Indústrias extrativas";"PE";3
"9663";1988;"Indústrias extrativas";"PI";1
"9664";1988;"Indústrias extrativas";"PR";11
"9665";1988;"Indústrias extrativas";"RJ";10
"9666";1988;"Indústrias extrativas";"RN";5
"9667";1988;"Indústrias extrativas";"RO";2
"9668";1988;"Indústrias extrativas";"RS";15
"9669";1988;"Indústrias extrativas";"SC";11
"9670";1988;"Indústrias extrativas";"SP";29
"9671";1988;"Indústrias extrativas";"TO";3
"9672";1988;"Informação e comunicação";"AC";1
"9673";1988;"Informação e comunicação";"AL";8
"9674";1988;"Informação e comunicação";"AM";9
"9675";1988;"Informação e comunicação";"AP";4
"9676";1988;"Informação e comunicação";"BA";31
"9677";1988;"Informação e comunicação";"CE";18
"9678";1988;"Informação e comunicação";"DF";16
"9679";1988;"Informação e comunicação";"ES";7
"9680";1988;"Informação e comunicação";"GO";24
"9681";1988;"Informação e comunicação";"MA";8
"9682";1988;"Informação e comunicação";"MG";73
"9683";1988;"Informação e comunicação";"MS";11
"9684";1988;"Informação e comunicação";"MT";13
"9685";1988;"Informação e comunicação";"PA";11
"9686";1988;"Informação e comunicação";"PB";13
"9687";1988;"Informação e comunicação";"PE";17
"9688";1988;"Informação e comunicação";"PI";12
"9689";1988;"Informação e comunicação";"PR";55
"9690";1988;"Informação e comunicação";"RJ";86
"9691";1988;"Informação e comunicação";"RN";10
"9692";1988;"Informação e comunicação";"RO";5
"9693";1988;"Informação e comunicação";"RS";75
"9694";1988;"Informação e comunicação";"SC";35
"9695";1988;"Informação e comunicação";"SE";10
"9696";1988;"Informação e comunicação";"SP";351
"9697";1988;"Informação e comunicação";"TO";1
"9698";1988;"Organismos internacionais e outras instituições extraterritoriais";"SC";1
"9699";1988;"Organismos internacionais e outras instituições extraterritoriais";"SP";1
"9700";1988;"Outras atividades de serviços";"AC";26
"9701";1988;"Outras atividades de serviços";"AL";87
"9702";1988;"Outras atividades de serviços";"AM";34
"9703";1988;"Outras atividades de serviços";"AP";8
"9704";1988;"Outras atividades de serviços";"BA";494
"9705";1988;"Outras atividades de serviços";"CE";253
"9706";1988;"Outras atividades de serviços";"DF";105
"9707";1988;"Outras atividades de serviços";"ES";114
"9708";1988;"Outras atividades de serviços";"GO";154
"9709";1988;"Outras atividades de serviços";"MA";139
"9710";1988;"Outras atividades de serviços";"MG";821
"9711";1988;"Outras atividades de serviços";"MS";128
"9712";1988;"Outras atividades de serviços";"MT";158
"9713";1988;"Outras atividades de serviços";"PA";120
"9714";1988;"Outras atividades de serviços";"PB";118
"9715";1988;"Outras atividades de serviços";"PE";139
"9716";1988;"Outras atividades de serviços";"PI";73
"9717";1988;"Outras atividades de serviços";"PR";628
"9718";1988;"Outras atividades de serviços";"RJ";441
"9719";1988;"Outras atividades de serviços";"RN";35
"9720";1988;"Outras atividades de serviços";"RO";67
"9721";1988;"Outras atividades de serviços";"RR";5
"9722";1988;"Outras atividades de serviços";"RS";714
"9723";1988;"Outras atividades de serviços";"SC";504
"9724";1988;"Outras atividades de serviços";"SE";97
"9725";1988;"Outras atividades de serviços";"SP";1390
"9726";1988;"Outras atividades de serviços";"TO";25
"9727";1988;"Saúde humana e serviços sociais ";"AC";7
"9728";1988;"Saúde humana e serviços sociais ";"AL";12
"9729";1988;"Saúde humana e serviços sociais ";"AM";13
"9730";1988;"Saúde humana e serviços sociais ";"AP";1
"9731";1988;"Saúde humana e serviços sociais ";"BA";170
"9732";1988;"Saúde humana e serviços sociais ";"CE";77
"9733";1988;"Saúde humana e serviços sociais ";"DF";45
"9734";1988;"Saúde humana e serviços sociais ";"ES";36
"9735";1988;"Saúde humana e serviços sociais ";"GO";65
"9736";1988;"Saúde humana e serviços sociais ";"MA";44
"9737";1988;"Saúde humana e serviços sociais ";"MG";237
"9738";1988;"Saúde humana e serviços sociais ";"MS";29
"9739";1988;"Saúde humana e serviços sociais ";"MT";29
"9740";1988;"Saúde humana e serviços sociais ";"PA";25
"9741";1988;"Saúde humana e serviços sociais ";"PB";27
"9742";1988;"Saúde humana e serviços sociais ";"PE";41
"9743";1988;"Saúde humana e serviços sociais ";"PI";41
"9744";1988;"Saúde humana e serviços sociais ";"PR";184
"9745";1988;"Saúde humana e serviços sociais ";"RJ";174
"9746";1988;"Saúde humana e serviços sociais ";"RN";29
"9747";1988;"Saúde humana e serviços sociais ";"RO";17
"9748";1988;"Saúde humana e serviços sociais ";"RR";2
"9749";1988;"Saúde humana e serviços sociais ";"RS";188
"9750";1988;"Saúde humana e serviços sociais ";"SC";86
"9751";1988;"Saúde humana e serviços sociais ";"SE";12
"9752";1988;"Saúde humana e serviços sociais ";"SP";606
"9753";1988;"Saúde humana e serviços sociais ";"TO";4
"9754";1988;"Serviços domésticos";"SP";1
"9755";1988;"Transporte, armazenagem e correio";"AL";12
"9756";1988;"Transporte, armazenagem e correio";"AM";15
"9757";1988;"Transporte, armazenagem e correio";"AP";4
"9758";1988;"Transporte, armazenagem e correio";"BA";34
"9759";1988;"Transporte, armazenagem e correio";"CE";22
"9760";1988;"Transporte, armazenagem e correio";"DF";13
"9761";1988;"Transporte, armazenagem e correio";"ES";13
"9762";1988;"Transporte, armazenagem e correio";"GO";29
"9763";1988;"Transporte, armazenagem e correio";"MA";7
"9764";1988;"Transporte, armazenagem e correio";"MG";110
"9765";1988;"Transporte, armazenagem e correio";"MS";15
"9766";1988;"Transporte, armazenagem e correio";"MT";29
"9767";1988;"Transporte, armazenagem e correio";"PA";18
"9768";1988;"Transporte, armazenagem e correio";"PB";5
"9769";1988;"Transporte, armazenagem e correio";"PE";32
"9770";1988;"Transporte, armazenagem e correio";"PI";6
"9771";1988;"Transporte, armazenagem e correio";"PR";133
"9772";1988;"Transporte, armazenagem e correio";"RJ";61
"9773";1988;"Transporte, armazenagem e correio";"RN";6
"9774";1988;"Transporte, armazenagem e correio";"RO";5
"9775";1988;"Transporte, armazenagem e correio";"RR";2
"9776";1988;"Transporte, armazenagem e correio";"RS";178
"9777";1988;"Transporte, armazenagem e correio";"SC";97
"9778";1988;"Transporte, armazenagem e correio";"SE";1
"9779";1988;"Transporte, armazenagem e correio";"SP";329
"9780";1988;"Transporte, armazenagem e correio";"TO";5
"9781";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"AM";1
"9782";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"BA";1
"9783";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"CE";4
"9784";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"DF";2
"9785";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"ES";4
"9786";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"GO";3
"9787";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"MG";4
"9788";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"MT";1
"9789";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"PE";1
"9790";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"PI";1
"9791";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"PR";5
"9792";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"RJ";4
"9793";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"RN";1
"9794";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"RS";5
"9795";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"SC";3
"9796";1988;"água, esgoto, atividades de gestão de resíduos e descontaminação";"SP";24
"9797";1989;"Administração pública, defesa e seguridade social";"AC";2
"9798";1989;"Administração pública, defesa e seguridade social";"AL";12
"9799";1989;"Administração pública, defesa e seguridade social";"AM";11
"9800";1989;"Administração pública, defesa e seguridade social";"AP";3
"9801";1989;"Administração pública, defesa e seguridade social";"BA";36
"9802";1989;"Administração pública, defesa e seguridade social";"CE";61
"9803";1989;"Administração pública, defesa e seguridade social";"DF";10
"9804";1989;"Administração pública, defesa e seguridade social";"ES";22
"9805";1989;"Administração pública, defesa e seguridade social";"GO";47
"9806";1989;"Administração pública, defesa e seguridade social";"MA";25
"9807";1989;"Administração pública, defesa e seguridade social";"MG";35
"9808";1989;"Administração pública, defesa e seguridade social";"MS";13
"9809";1989;"Administração pública, defesa e seguridade social";"MT";28
"9810";1989;"Administração pública, defesa e seguridade social";"PA";42
"9811";1989;"Administração pública, defesa e seguridade social";"PB";22
"9812";1989;"Administração pública, defesa e seguridade social";"PE";16
"9813";1989;"Administração pública, defesa e seguridade social";"PI";8
"9814";1989;"Administração pública, defesa e seguridade social";"PR";20
"9815";1989;"Administração pública, defesa e seguridade social";"RJ";15
"9816";1989;"Administração pública, defesa e seguridade social";"RN";18
"9817";1989;"Administração pública, defesa e seguridade social";"RO";4
"9818";1989;"Administração pública, defesa e seguridade social";"RR";1
"9819";1989;"Administração pública, defesa e seguridade social";"RS";109
"9820";1989;"Administração pública, defesa e seguridade social";"SC";44
"9821";1989;"Administração pública, defesa e seguridade social";"SE";10
"9822";1989;"Administração pública, defesa e seguridade social";"SP";42
"9823";1989;"Administração pública, defesa e seguridade social";"TO";43
"9824";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"AC";1
"9825";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"AL";1
"9826";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"AM";5
"9827";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"BA";40
"9828";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"CE";12
"9829";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"DF";6
"9830";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"ES";7
"9831";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"GO";39
"9832";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"MA";11
"9833";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"MG";66
"9834";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"MS";19
"9835";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"MT";38
"9836";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"PA";12
"9837";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"PB";1
"9838";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"PE";21
"9839";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"PI";12
"9840";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"PR";57
"9841";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"RJ";16
"9842";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"RN";8
"9843";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"RO";5
"9844";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"RR";1
"9845";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"RS";55
"9846";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"SC";26
"9847";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"SE";3
"9848";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"SP";134
"9849";1989;"Agricultura, pecuária, produção florestal, pesca e aquicultura";"TO";17
"9850";1989;"Alojamento e alimentação";"AC";8
"9851";1989;"Alojamento e alimentação";"AL";23
"9852";1989;"Alojamento e alimentação";"AM";26
"9853";1989;"Alojamento e alimentação";"AP";1
"9854";1989;"Alojamento e alimentação";"BA";69
"9855";1989;"Alojamento e alimentação";"CE";55
"9856";1989;"Alojamento e alimentação";"DF";36
"9857";1989;"Alojamento e alimentação";"ES";58
"9858";1989;"Alojamento e alimentação";"GO";75
"9859";1989;"Alojamento e alimentação";"MA";17
"9860";1989;"Alojamento e alimentação";"MG";384
"9861";1989;"Alojamento e alimentação";"MS";33
"9862";1989;"Alojamento e alimentação";"MT";48
"9863";1989;"Alojamento e alimentação";"PA";18
"9864";1989;"Alojamento e alimentação";"PB";20
"9865";1989;"Alojamento e alimentação";"PE";44
"9866";1989;"Alojamento e alimentação";"PI";14
"9867";1989;"Alojamento e alimentação";"PR";266
"9868";1989;"Alojamento e alimentação";"RJ";161
"9869";1989;"Alojamento e alimentação";"RN";16
"9870";1989;"Alojamento e alimentação";"RO";24
"9871";1989;"Alojamento e alimentação";"RR";8
"9872";1989;"Alojamento e alimentação";"RS";284
"9873";1989;"Alojamento e alimentação";"SC";131
"9874";1989;"Alojamento e alimentação";"SE";11
"9875";1989;"Alojamento e alimentação";"SP";924
"9876";1989;"Alojamento e alimentação";"TO";9
